TripId,Clientid,Status,ProviderType,Outcome,Tripdate,RequestTime,PromiseTime,ProviderId,APtime,APtime1,ADtime,Anchor,PickCounty,PickZip,DropCounty,DropZip,TripMiles
12329,47775,FA1,E-Hail,Customer Refusal,2022-04-01,07:15,06:20,,00:00,00:00,00:00,P,Queens,11101,Bronx,10461,0.0
12342,2776,FA1,E-Hail,Customer Refusal,2022-04-01,10:00,10:18,,00:00,00:00,00:00,P,Bronx,10473,Bronx,10461,0.0
12347,28085,S,Primary,Completed,2022-04-01,12:00,12:00,PTC,12:14,12:14,14:05,P,Kings,11207,Queens,11430,6.679999828338623
12358,44178,CX,E-Hail,Early Cancel,2022-04-01,06:40,06:40,,00:00,00:00,00:00,P,Queens,11691,Bronx,10466,0.0
12366,38854,S,Broker,Authorized,2022-04-01,05:00,05:00,VBG,05:17,05:16,06:30,P,New York,10019,Kings,11230,11.079999923706055
12379,26452,CX,E-Hail,Early Cancel,2022-04-01,15:00,15:00,,00:00,00:00,00:00,P,New York,10026,Kings,11203,0.0
12399,47420,FA1,E-Hail,Customer Refusal,2022-04-01,07:45,08:20,,00:00,00:00,00:00,P,Kings,11224,Kings,11212,0.0
13716,51426,S,Primary,Completed,2022-04-01,12:30,11:42,MVT,11:34,11:29,11:51,P,New York County,10016,New York County,10022,1.4299999475479126
13725,31839,CX,E-Hail,Early Cancel,2022-04-01,11:30,11:29,,00:00,00:00,00:00,P,New York,10026,New York,10034,0.0
13738,43512,S,Broker,Authorized,2022-04-01,20:00,20:00,VBG,20:20,20:17,20:51,P,New York County,10031,New York County,10016,7.630000114440918
13751,33320,CX,E-Hail,Early Cancel,2022-04-01,12:00,12:00,,00:00,00:00,00:00,P,New York County,10033,Nassau County,11516,0.0
13752,28602,S,Primary,Completed,2022-04-01,16:00,14:05,GVC,14:46,14:45,15:38,A,New York,10040,New York,10038,14.430000305175781
13799,45055,TAXI,E-Hail,Authorized,2022-04-01,23:55,23:01,,00:00,00:00,00:00,A,New York,10036,Bronx,10473,0.0
13822,40811,CX,E-Hail,Early Cancel,2022-04-01,13:00,12:26,,00:00,00:00,00:00,P,Bronx County,10461,Bronx County,10473,0.0
13836,31847,S,Broker,Authorized,2022-04-01,21:05,20:30,VBH,20:04,20:03,20:44,P,Kings,11207,Kings,11231,5.429999828338623
13838,6954,S,Primary,Completed,2022-04-01,15:30,15:26,GVC,16:09,16:05,16:28,P,Bronx County,10461,Bronx County,10462,2.3499999046325684
13846,10547,S,Primary,Completed,2022-04-02,06:34,06:34,GVC,06:36,06:36,07:21,P,Bronx,10473,New York,10036,9.979999542236328
13851,11294,S,E-Hail,Authorized,2022-04-02,19:45,19:03,ARA,19:16,19:08,19:30,A,Bronx,10461,Bronx,10469,2.069999933242798
13853,42631,S,E-Hail,Authorized,2022-04-02,09:00,09:00,ARA,09:08,09:06,09:34,P,Bronx,10463,Bronx,10461,6.289999961853027
13876,40902,S,E-Hail,Authorized,2022-04-02,09:45,09:45,ISA,10:03,09:56,10:10,P,Richmond,10304,Richmond,10305,1.7999999523162842
13878,3425,S,Broker,Authorized,2022-04-02,13:00,13:00,VBG,12:55,12:42,12:56,P,Bronx,10455,Bronx,10454,0.9599999785423279
13883,45530,S,Broker,Authorized,2022-04-02,14:00,14:00,VBG,11:37,00:00,12:00,P,New York,10027,Bronx,10456,3.549999952316284
13885,52079,CX,E-Hail,Early Cancel,2022-04-02,09:30,09:30,,00:00,00:00,00:00,P,New York,10021,Queens,11379,0.0
13908,47459,CX,E-Hail,Early Cancel,2022-04-02,12:30,12:30,,00:00,00:00,00:00,P,New York,10011,New York,10011,0.0
13910,4894,CX_L,E-Hail,Late Cancel,2022-04-02,14:45,14:45,,00:00,00:00,00:00,P,New York,10025,Kings,11235,0.0
13917,38432,CX,E-Hail,Early Cancel,2022-04-02,17:45,17:45,,00:00,00:00,00:00,P,Richmond County,10314,Bronx County,10467,0.0
13919,30482,CX,E-Hail,Early Cancel,2022-04-02,16:00,16:00,,00:00,00:00,00:00,P,Kings County,11208,Kings County,11212,0.0
13942,32143,S,Broker,Authorized,2022-04-02,09:00,09:00,VBG,08:51,08:35,09:13,P,Kings,11219,Kings,11226,3.700000047683716
13944,22077,CX,E-Hail,Early Cancel,2022-04-02,21:30,21:30,,00:00,00:00,00:00,P,Queens,11434,New York,10025,0.0
13951,16820,CX,E-Hail,Early Cancel,2022-04-02,14:30,14:30,,00:00,00:00,00:00,P,Queens,11101,Queens,11102,0.0
13953,19577,S,Broker,Authorized,2022-04-02,09:45,09:45,VBG,10:23,10:20,10:42,P,Kings,11226,Kings,11238,3.069999933242798
13976,23133,NSCNS,Primary,Customer no-show,2022-04-02,10:15,10:15,MVT,10:23,10:16,10:23,P,Queens,11427,Queens,11429,1.409999966621399
13978,31827,S,Broker,Authorized,2022-04-02,20:30,20:30,VBG,20:56,20:55,21:16,P,Kings,11220,Kings,11224,5.519999980926514
13983,38341,S,E-Hail,Authorized,2022-04-02,15:00,15:00,ARH,15:00,14:48,15:10,P,Kings,11223,Kings,11235,1.1399999856948853
13985,36461,S,Broker,Authorized,2022-04-02,16:50,16:50,VBG,17:21,17:20,18:21,P,Kings,11230,Bronx,10460,18.389999389648438
14008,23780,S,Broker,Authorized,2022-04-02,08:56,08:56,VBG,09:13,09:06,09:42,P,Kings,11215,Kings,11234,5.5
14010,37390,S,E-Hail,Authorized,2022-04-02,07:45,07:45,ISA,07:48,07:47,08:11,P,Richmond,10304,Richmond,10308,7.670000076293945
14017,39751,CX,E-Hail,Early Cancel,2022-04-02,12:45,12:45,,00:00,00:00,00:00,P,Nassau,11598,Queens,11411,0.0
14019,47671,S,E-Hail,Authorized,2022-04-02,13:30,13:30,ISA,00:00,13:41,13:50,P,Richmond,10305,Richmond,10305,2.3399999141693115
14042,48925,S,Broker,Authorized,2022-04-02,04:12,04:12,VBG,00:00,00:00,00:00,P,Kings,11207,Kings,11234,5.760000228881836
14044,47990,S,Primary,Completed,2022-04-02,28:00,28:00,MVT,28:08,28:06,28:31,P,Richmond,10314,Kings,11219,10.680000305175781
14051,9709,S,Primary,Completed,2022-04-02,08:00,06:52,GVC,06:48,06:42,07:05,A,New York,10032,Bronx,10455,3.259999990463257
14053,13960,S,Broker,Authorized,2022-04-02,08:00,08:00,VBG,08:04,07:58,08:33,P,New York,10036,Bronx,10457,10.979999542236328
11741,19515,S,Broker,Authorized,2022-04-01,11:45,11:45,VBH,11:43,11:33,12:15,P,Queens,11434,Queens,11427,2.9800000190734863
11746,47122,FA1,E-Hail,Customer Refusal,2022-04-01,08:15,08:59,,00:00,00:00,00:00,P,New York,10029,New York,10029,0.0
11751,2424,CX,E-Hail,Early Cancel,2022-04-01,12:50,12:50,,00:00,00:00,00:00,P,Kings,11221,Queens,11694,0.0
11754,7628,S,Broker,Authorized,2022-04-01,17:30,17:29,VBG,17:58,00:00,18:45,P,New York County,10007,New York County,10035,9.970000267028809
11803,55376,FA1,E-Hail,Customer Refusal,2022-04-01,13:00,13:48,,00:00,00:00,00:00,P,Bronx,10461,Bronx,10459,0.0
11811,34512,S,Primary,Completed,2022-04-01,11:00,11:00,MVP,11:11,11:11,11:22,P,Queens,11422,Queens,11413,1.3799999952316284
11818,12158,FA1,E-Hail,Customer Refusal,2022-04-01,18:30,19:20,,00:00,00:00,00:00,P,Queens,11375,Queens,11368,0.0
11824,11845,CX_L,E-Hail,Late Cancel,2022-04-01,10:30,10:30,,00:00,00:00,00:00,P,New York,10021,New York,10035,0.0
11825,2741,DELETED,Deleted,Fixed Route-Exclude,2022-04-01,08:20,00:00,,00:00,00:00,00:00,P,Kings,11236,Kings,11209,0.0
11842,6678,S,Primary,Completed,2022-04-01,12:15,12:15,PTC,12:08,12:08,12:48,P,Queens,11692,Queens,11692,1.2300000190734863
11859,33786,CX,E-Hail,Early Cancel,2022-04-01,17:30,17:29,,00:00,00:00,00:00,P,New York,10028,Queens,11355,0.0
11868,34410,FA1,E-Hail,Customer Refusal,2022-04-01,16:00,15:09,,00:00,00:00,00:00,P,New York,10017,Kings,11226,0.0
11870,12158,S,Primary,Completed,2022-04-01,18:30,18:30,MVT,18:35,18:21,19:13,P,Queens,11375,Queens,11368,1.9199999570846558
11902,37791,FA1,E-Hail,Customer Refusal,2022-04-01,10:16,09:47,,00:00,00:00,00:00,P,Queens,11375,Queens,11432,0.0
11907,26711,FA1,E-Hail,Customer Refusal,2022-04-01,12:35,11:45,,00:00,00:00,00:00,P,Queens,11372,Queens,11101,0.0
11912,50187,FA1,E-Hail,Customer Refusal,2022-04-01,08:15,09:01,,00:00,00:00,00:00,P,Kings,11203,Kings,11226,0.0
11916,2741,FA1,E-Hail,Customer Refusal,2022-04-01,12:00,11:05,,00:00,00:00,00:00,P,Kings,11209,Kings,11236,0.0
11923,36138,CX,E-Hail,Early Cancel,2022-04-01,12:00,11:12,,00:00,00:00,00:00,P,New York,10271,Richmond,10306,0.0
11942,1075,FA1,E-Hail,Customer Refusal,2022-04-01,12:00,12:20,,00:00,00:00,00:00,P,Queens,11434,Queens,11436,0.0
11950,36371,FA1,E-Hail,Customer Refusal,2022-04-01,08:48,09:18,,00:00,00:00,00:00,P,Kings,11210,Kings,11230,0.0
11955,50187,FA1,E-Hail,Customer Refusal,2022-04-01,08:27,09:01,,00:00,00:00,00:00,P,Kings,11203,Kings,11226,0.0
11957,35076,TAXI,E-Hail,Authorized,2022-04-01,11:00,00:00,,00:00,00:00,00:00,P,New York,10032,New York,10023,0.0
11969,26711,FA1,E-Hail,Customer Refusal,2022-04-01,12:45,11:50,,00:00,00:00,00:00,P,Queens,11372,Queens,11101,0.0
11981,2686,FA1,E-Hail,Customer Refusal,2022-04-01,09:15,09:40,,00:00,00:00,00:00,P,Bronx,10467,Bronx,10461,0.0
12008,23789,FA1,E-Hail,Customer Refusal,2022-04-01,16:30,16:30,,00:00,00:00,00:00,P,New York,10032,Bronx,10452,0.0
12012,11752,FA1,E-Hail,Customer Refusal,2022-04-01,08:30,09:00,,00:00,00:00,00:00,P,Kings,11225,Kings,11238,0.0
12018,34007,S,Primary,Completed,2022-04-01,08:15,08:17,MAG,08:15,07:54,09:14,P,Kings,11226,Nassau,11580,13.260000228881836
12025,6781,FA1,E-Hail,Customer Refusal,2022-04-01,09:30,08:35,,00:00,00:00,00:00,P,Kings,11236,New York,10032,0.0
12029,50470,FA1,E-Hail,Customer Refusal,2022-04-01,08:30,08:58,,00:00,00:00,00:00,P,New York,10025,Bronx,10460,0.0
12032,17314,CX,E-Hail,Early Cancel,2022-04-01,09:15,09:30,,00:00,00:00,00:00,P,Kings County,11229,New York County,10013,0.0
12041,3618,FA1,E-Hail,Customer Refusal,2022-04-01,19:50,20:33,,00:00,00:00,00:00,P,Queens,11371,Bronx,10475,0.0
12044,26087,FA1,E-Hail,Customer Refusal,2022-04-01,06:11,06:38,,00:00,00:00,00:00,P,Richmond,10303,Richmond County,10303,0.0
12047,6781,FA1,E-Hail,Customer Refusal,2022-04-01,09:15,10:00,,00:00,00:00,00:00,P,Kings,11236,New York,10032,0.0
12057,2686,FA1,E-Hail,Customer Refusal,2022-04-01,08:45,09:39,,00:00,00:00,00:00,P,Bronx,10467,Bronx,10461,0.0
12058,6781,FA1,E-Hail,Customer Refusal,2022-04-01,09:15,08:20,,00:00,00:00,00:00,P,Kings,11236,New York,10032,0.0
12062,582,TAXI,E-Hail,Authorized,2022-04-01,09:30,00:00,,00:00,00:00,00:00,P,Queens,11378,Queens,11432,0.0
12069,52338,S,Broker,Authorized,2022-04-01,15:45,16:12,VBG,16:25,00:00,16:57,P,New York,10034,Bronx,10472,5.679999828338623
8240,53444,S,Broker,Authorized,2022-04-01,18:00,18:12,VBG,18:13,00:00,18:49,P,Queens,11385,Queens,11101,5.820000171661377
8246,37371,S,Broker,Authorized,2022-04-01,08:15,08:48,VBG,08:39,08:37,10:03,P,New York,10035,Kings,11212,11.949999809265137
8252,50240,S,Primary,Completed,2022-04-01,10:31,09:05,MAG,09:41,09:39,10:57,A,Kings,11218,Richmond,10307,22.170000076293945
8268,41664,FA1,E-Hail,Customer Refusal,2022-04-01,16:20,16:58,,00:00,00:00,00:00,P,Queens,11436,Bronx,10459,0.0
8271,54184,S,Primary,Completed,2022-04-01,07:00,07:00,MVP,06:50,06:49,07:30,P,Richmond,10304,New York,10016,16.649999618530273
8276,50533,S,Broker,Authorized,2022-04-01,10:20,10:20,VBG,00:00,09:54,10:36,P,Kings,11217,Kings,11234,6.800000190734863
8278,24135,CX,E-Hail,Early Cancel,2022-04-01,07:46,07:45,,00:00,00:00,00:00,P,Kings,11238,New York,10022,0.0
8285,48479,S,Broker,Authorized,2022-04-01,14:07,14:07,VBG,14:23,14:21,14:48,P,Kings,11201,Kings,11219,4.440000057220459
8288,54184,S,Primary,Completed,2022-04-01,11:00,11:00,MAG,11:15,11:15,12:00,P,New York,10016,Richmond,10304,16.649999618530273
8293,35959,FA1,E-Hail,Customer Refusal,2022-04-01,09:30,10:13,,00:00,00:00,00:00,P,Kings,11229,Kings,11223,0.0
8297,57781,FA1,E-Hail,Customer Refusal,2022-04-01,08:30,08:19,,00:00,00:00,00:00,P,Bronx,10453,Bronx,10451,0.0
8298,50880,FA1,E-Hail,Customer Refusal,2022-04-01,21:50,20:57,,00:00,00:00,00:00,P,New York County,10036,Queens County,11375,0.0
8308,43841,S,Broker,Authorized,2022-04-01,10:28,10:28,VBH,10:31,10:28,10:40,P,Kings,11226,Kings,11225,0.6499999761581421
8312,50880,FA1,E-Hail,Customer Refusal,2022-04-01,21:50,22:33,,00:00,00:00,00:00,P,New York County,10036,Queens County,11375,0.0
8323,55858,CX,E-Hail,Early Cancel,2022-04-01,14:17,14:17,,00:00,00:00,00:00,P,New York County,10128,Bronx County,10466,0.0
8328,46798,S,Broker,Authorized,2022-04-01,06:39,06:39,VBG,06:35,06:14,06:51,P,New York,10035,New York,10022,4.480000019073486
8332,48112,FA1,E-Hail,Customer Refusal,2022-04-01,05:45,06:13,,00:00,00:00,00:00,P,Richmond,10314,Queens,11370,0.0
8343,55155,S,E-Hail,Authorized,2022-04-01,10:30,09:26,STA,09:22,09:17,09:38,A,Bronx,10467,Bronx,10461,3.890000104904175
8370,7572,FA1,E-Hail,Customer Refusal,2022-04-01,19:46,19:46,,00:00,00:00,00:00,P,Richmond,10305,New York,10001,0.0
8374,55155,FA1,E-Hail,Customer Refusal,2022-04-01,12:30,12:44,,00:00,00:00,00:00,P,Bronx,10461,Bronx,10467,0.0
8384,4392,FA1,E-Hail,Customer Refusal,2022-04-01,19:00,19:51,,00:00,00:00,00:00,P,New York,10019,Kings,11212,0.0
8388,7572,FA1,E-Hail,Customer Refusal,2022-04-01,19:50,19:50,,00:00,00:00,00:00,P,Richmond,10305,New York,10001,0.0
8389,49681,DELETED,Deleted,Fixed Route-Exclude,2022-04-01,11:30,00:00,,00:00,00:00,00:00,P,Queens,11368,Queens,11375,0.0
8397,11837,S,Primary,Completed,2022-04-01,14:00,14:00,MVP,13:58,13:57,14:52,P,New York,10065,Kings,11233,6.96999979019165
8398,13535,S,Primary,Completed,2022-04-01,13:00,13:00,GVC,13:06,13:00,13:38,P,Bronx,10468,New York,10029,7.53000020980835
8403,38409,FA1,E-Hail,Customer Refusal,2022-04-01,07:10,07:41,,00:00,00:00,00:00,P,Kings,11236,Kings,11212,0.0
8414,38409,FA1,E-Hail,Customer Refusal,2022-04-01,07:27,07:26,,00:00,00:00,00:00,P,Kings,11236,Kings,11212,0.0
8419,38409,FA1,E-Hail,Customer Refusal,2022-04-01,07:17,06:22,,00:00,00:00,00:00,P,Kings,11236,Kings,11212,0.0
8425,49277,CX,E-Hail,Early Cancel,2022-04-01,15:00,14:31,,00:00,00:00,00:00,P,New York County,10010,Richmond County,10314,0.0
8430,38409,FA1,E-Hail,Customer Refusal,2022-04-01,06:59,07:41,,00:00,00:00,00:00,P,Kings,11236,Kings,11212,0.0
8436,35959,FA1,E-Hail,Customer Refusal,2022-04-01,18:20,17:27,,00:00,00:00,00:00,P,Kings,11223,Kings,11229,0.0
8441,22620,S,Broker,Authorized,2022-04-01,10:30,10:30,VBH,10:49,00:00,11:24,P,Bronx,10473,New York,10029,7.130000114440918
8446,12948,S,Broker,Authorized,2022-04-01,16:00,16:00,VBG,16:50,16:49,17:41,P,New York,10001,Kings,11209,11.739999771118164
8460,35959,FA1,E-Hail,Customer Refusal,2022-04-01,18:00,18:29,,00:00,00:00,00:00,P,Kings,11223,Kings,11229,0.0
8475,37448,S,Broker,Authorized,2022-04-01,09:00,08:45,VBH,09:22,09:22,10:17,P,Queens,11385,New York,10031,11.8100004196167
8480,11834,S,Broker,Authorized,2022-04-01,15:00,15:27,VBG,16:05,16:00,16:23,P,Kings,11238,Kings,11210,3.1600000858306885
8485,53788,FA1,E-Hail,Customer Refusal,2022-04-01,20:31,20:44,,00:00,00:00,00:00,P,Kings,11233,Queens,11385,0.0
12415,37998,FA1,E-Hail,Customer Refusal,2022-04-01,05:25,06:18,,00:00,00:00,00:00,P,Bronx,10457,Bronx,10468,0.0
12421,36740,CX,E-Hail,Early Cancel,2022-04-01,12:00,11:05,,00:00,00:00,00:00,P,New York,10027,Bronx,10469,0.0
12425,32002,S,Primary,Completed,2022-04-01,09:45,09:44,MAG,09:59,09:57,10:14,P,Kings,11212,Kings,11208,2.9600000381469727
12427,27803,TAXI,E-Hail,Authorized,2022-04-01,16:00,00:00,,00:00,00:00,00:00,P,New York,10019,New York,10002,0.0
12432,37556,S,Primary,Completed,2022-04-01,12:55,12:55,MVT,12:43,12:37,14:24,P,Kings,11234,Kings,11215,6.829999923706055
12463,46864,FA1,E-Hail,Customer Refusal,2022-04-01,10:00,09:30,,00:00,00:00,00:00,P,New York,10019,New York,10025,0.0
12473,56772,FA1,E-Hail,Customer Refusal,2022-04-01,10:45,11:24,,00:00,00:00,00:00,P,Bronx,10461,Bronx,10452,0.0
12487,55744,S,Primary,Completed,2022-04-01,18:10,17:48,GVC,18:17,18:09,18:39,P,New York,10039,Queens,11371,7.239999771118164
12511,51119,S,Broker,Authorized,2022-04-01,12:00,12:00,VBG,12:11,12:10,12:35,P,Kings,11203,Kings,11229,4.570000171661377
12515,34857,FA1,E-Hail,Customer Refusal,2022-04-01,17:15,16:48,,00:00,00:00,00:00,P,Bronx,10474,Bronx,10451,0.0
12518,41704,CX,E-Hail,Early Cancel,2022-04-01,13:00,13:00,,00:00,00:00,00:00,P,Bronx,10455,Bronx,10461,0.0
12535,29437,FA1,E-Hail,Customer Refusal,2022-04-01,17:45,18:29,,00:00,00:00,00:00,P,Kings,11216,Kings,11208,0.0
12540,41704,DELETED,Deleted,Fixed Route-Exclude,2022-04-01,13:00,00:00,,00:00,00:00,00:00,P,Bronx,10455,Bronx,10461,0.0
12560,16845,S,Broker,Authorized,2022-04-01,13:30,13:58,VBG,14:32,14:32,16:09,P,Kings,11225,Bronx,10452,15.0600004196167
12561,25939,NSCNS,Primary,Customer no-show,2022-04-01,05:30,05:30,ITA,05:36,05:28,05:36,P,Queens,11692,Nassau,11581,0.0
12579,5867,DELETED,Deleted,Fixed Route-Exclude,2022-04-01,08:15,00:00,,00:00,00:00,00:00,P,Bronx,10451,New York,10025,0.0
12610,11481,NSCNS,E-Hail,Customer no-show,2022-04-01,12:00,11:45,,11:35,11:35,11:35,P,Kings,11201,Bronx,10457,0.0
12624,56312,CX,E-Hail,Early Cancel,2022-04-01,13:00,13:17,,00:00,00:00,00:00,P,New York,10003,New York,10017,0.0
12636,49778,FA1,E-Hail,Customer Refusal,2022-04-01,08:00,08:49,,00:00,00:00,00:00,P,Bronx,10466,New York,10029,0.0
12638,33882,S,E-Hail,Authorized,2022-04-01,04:45,04:45,ISA,04:57,04:56,05:17,P,Richmond,10301,Richmond County,10305,3.259999990463257
12643,22172,S,Broker,Authorized,2022-04-01,09:00,07:35,VBH,07:43,07:42,08:27,A,Kings,11236,Kings,11201,6.320000171661377
12647,55932,FA1,E-Hail,Customer Refusal,2022-04-01,11:50,12:22,,00:00,00:00,00:00,P,Queens,11418,Queens,11435,0.0
12655,6947,CX,E-Hail,Early Cancel,2022-04-01,17:45,18:22,,00:00,00:00,00:00,P,Queens County,11416,Richmond County,10301,0.0
12664,11874,S,Broker,Authorized,2022-04-01,07:30,07:36,VBG,07:31,07:23,07:37,P,Kings,11226,Kings,11226,0.9900000095367432
12671,642,FA1,E-Hail,Customer Refusal,2022-04-01,16:40,15:45,,00:00,00:00,00:00,P,New York,10021,Kings,11226,0.0
12678,39549,FA1,E-Hail,Customer Refusal,2022-04-01,26:20,26:48,,00:00,00:00,00:00,P,Kings,11225,Bronx,10456,0.0
12679,39099,FA1,E-Hail,Customer Refusal,2022-04-01,06:32,05:37,,00:00,00:00,00:00,P,Bronx,10458,New York,10027,0.0
12698,18053,CX_L,E-Hail,Late Cancel,2022-04-01,10:00,10:00,,00:00,00:00,00:00,P,Queens,11368,Richmond,10309,0.0
12716,12016,TAXI,E-Hail,Authorized,2022-04-01,19:00,00:00,,00:00,00:00,00:00,P,Kings,11221,Kings,11214,0.0
12743,30815,S,Broker,Authorized,2022-04-01,15:18,15:17,VBG,16:03,16:01,16:16,P,New York,10037,New York,10027,0.8899999856948853
12761,55932,FA1,E-Hail,Customer Refusal,2022-04-01,11:50,12:22,,00:00,00:00,00:00,P,Queens,11418,Queens,11435,0.0
12762,9729,S,Primary,Completed,2022-04-01,08:45,09:30,GVC,09:29,09:25,09:50,P,Bronx,10466,Bronx,10461,2.630000114440918
12767,6947,CX,E-Hail,Early Cancel,2022-04-01,17:30,18:22,,00:00,00:00,00:00,P,Queens County,11416,Richmond County,10301,0.0
12769,43888,TAXI,E-Hail,Authorized,2022-04-01,16:00,00:00,,00:00,00:00,00:00,P,New York,10016,New York,10010,0.0
12772,34089,CX,E-Hail,Early Cancel,2022-04-01,11:45,11:45,,00:00,00:00,00:00,P,Nassau,11581,Queens,11412,0.0
12777,30679,CX,E-Hail,Early Cancel,2022-04-01,09:00,09:00,,00:00,00:00,00:00,P,Kings,11222,Bronx,10455,0.0
12810,11874,S,Broker,Authorized,2022-04-01,20:00,19:59,VBG,20:31,20:22,21:05,P,Kings,11201,Kings,11226,5.300000190734863
14076,48976,S,Primary,Completed,2022-04-02,17:00,17:00,PTC,16:55,16:55,17:28,P,Queens,11415,Queens,11419,2.2100000381469727
14078,8520,S,Primary,Completed,2022-04-02,08:50,08:50,MAG,08:50,08:41,09:54,P,Kings,11215,Kings,11209,6.429999828338623
14085,24450,S,Broker,Authorized,2022-04-02,09:30,09:30,VBG,09:29,09:26,09:52,P,Bronx,10461,Bronx,10475,2.490000009536743
14087,40080,S,E-Hail,Authorized,2022-04-02,18:15,18:15,ISA,18:40,18:40,18:47,P,Richmond,10314,Richmond,10309,7.739999771118164
14110,45237,CX_L,E-Hail,Late Cancel,2022-04-02,15:30,15:30,,00:00,00:00,00:00,P,Bronx,10469,Bronx,10475,0.0
14112,42902,S,E-Hail,Authorized,2022-04-02,09:00,09:00,ARA,09:02,08:38,09:17,P,New York,10027,New York,10019,4.429999828338623
14117,11837,S,Primary,Completed,2022-04-02,13:00,13:00,MVP,13:11,13:05,14:08,P,New York,10021,Kings,11233,7.050000190734863
14119,5923,S,Primary,Completed,2022-04-02,05:00,05:00,MVT,05:04,04:58,06:02,P,Kings,11201,Bronx,10454,11.800000190734863
14142,16888,S,Broker,Authorized,2022-04-02,09:15,08:28,VBG,08:35,08:30,08:43,A,Kings County,11233,Kings County,11216,0.9100000262260437
14144,13680,S,Broker,Authorized,2022-04-02,07:45,07:45,VBG,00:00,00:00,00:00,P,Kings,11210,Kings,11225,1.7599999904632568
14151,35610,CX,E-Hail,Early Cancel,2022-04-02,16:00,16:00,,00:00,00:00,00:00,P,Bronx,10460,Bronx,10455,0.0
14153,47491,CX,E-Hail,Early Cancel,2022-04-02,13:00,13:00,,00:00,00:00,00:00,P,Kings,11236,Bronx,10473,0.0
14176,40621,S,Broker,Authorized,2022-04-02,13:30,13:30,VBG,-9:42,-9:42,-9:42,P,Kings,11224,Kings,11214,1.5499999523162842
14178,8638,S,Primary,Completed,2022-04-02,10:00,08:29,MVT,08:30,08:27,09:01,A,Queens,11377,Queens,11422,17.149999618530273
14185,33831,S,Primary,Completed,2022-04-02,05:00,05:00,MVP,05:02,05:02,06:20,P,Richmond,10302,New York,10037,26.75
14187,41316,S,Primary,Completed,2022-04-02,04:30,04:30,MAG,04:24,04:14,04:31,P,Richmond,10310,Richmond,10310,0.9399999976158142
14210,32941,S,Broker,Authorized,2022-04-02,05:15,05:15,VBG,00:00,00:00,00:00,P,Kings,11233,Kings,11212,1.7400000095367432
14212,51310,S,Broker,Authorized,2022-04-02,08:30,08:30,VBG,08:35,08:34,08:47,P,Queens,11374,Queens,11385,2.0899999141693115
14217,50785,S,Broker,Authorized,2022-04-02,13:00,13:00,VBI,12:42,12:27,13:05,P,Kings,11218,Kings,11212,4.369999885559082
14219,17267,CX,E-Hail,Early Cancel,2022-04-02,13:00,13:00,,00:00,00:00,00:00,P,New York,10021,Bronx,10475,0.0
14242,5234,S,Primary,Completed,2022-04-02,14:30,14:30,ITA,14:30,14:07,14:32,P,Queens,11413,Queens,11413,0.5199999809265137
14244,45463,S,Broker,Authorized,2022-04-02,19:00,19:00,VBG,19:43,19:43,19:53,P,Kings,11226,Kings,11225,0.9599999785423279
14251,46008,CX,E-Hail,Early Cancel,2022-04-02,12:30,12:30,,00:00,00:00,00:00,P,Bronx,10471,Bronx,10471,0.0
14253,18483,S,E-Hail,Authorized,2022-04-02,14:00,14:00,ISA,14:47,14:47,14:47,P,Richmond,10314,Richmond,10301,5.519999980926514
14276,42894,S,Broker,Authorized,2022-04-02,12:00,12:00,VBG,12:09,12:05,12:27,P,Kings,11226,Kings,11236,3.369999885559082
14278,39409,CX_L,E-Hail,Late Cancel,2022-04-02,03:30,03:30,,00:00,00:00,00:00,P,Kings,11231,Kings,11215,0.0
14285,32595,S,E-Hail,Authorized,2022-04-02,16:30,16:30,STA,16:24,16:23,16:38,P,Bronx,10468,Bronx,10467,1.5800000429153442
14287,20750,S,Broker,Authorized,2022-04-02,11:00,11:00,VBG,10:58,10:46,11:14,P,Kings,11216,Kings,11237,3.0199999809265137
14310,40161,S,Primary,Completed,2022-04-02,05:35,04:49,ITA,05:03,05:03,05:35,A,Queens,11434,Queens,11413,1.7699999809265137
14312,41177,S,Primary,Completed,2022-04-02,04:30,04:30,PTC,04:28,04:23,05:07,P,Queens,11434,Kings,11226,10.640000343322754
14317,20943,CX,E-Hail,Early Cancel,2022-04-02,08:30,08:30,,00:00,00:00,00:00,P,New York,10001,Kings,11212,0.0
14319,25208,CX,E-Hail,Early Cancel,2022-04-02,22:00,22:00,,00:00,00:00,00:00,P,Kings,11210,Kings,11207,0.0
